legend,step,pwr
Minimum,1248,73.8
Minimum,1249,74.61
Minimum,1250,74.47
Minimum,1251,75.32
Minimum,1252,74.29
Minimum,1253,74.47
Minimum,1254,74.35
Minimum,1255,75.35
Minimum,1256,73.06
Minimum,1257,75.57
Minimum,1258,74.04
Minimum,1259,75.35
Minimum,1260,74.99
Minimum,1261,74.11
Minimum,1262,74.09
Minimum,1263,73.99
Minimum,1264,74.17
Minimum,1265,75.11
Minimum,1266,74.29
Minimum,1267,75.12
Minimum,1268,73.98
Minimum,1269,76.69
Minimum,1270,75.03
Minimum,1271,74.3
Minimum,1272,76.02
Minimum,1273,73.84
Minimum,1274,75.33
Minimum,1275,73.94
Minimum,1276,75.04
Minimum,1277,74.87
Minimum,1278,74.59
Minimum,1279,76.04
Minimum,1280,73.75
Minimum,1281,74.3
Minimum,1282,75.19
Minimum,1283,74.38
Minimum,1284,74.48
Minimum,1285,74.68
Minimum,1286,74.84
Minimum,1287,73.95
Minimum,1288,74.5
Minimum,1289,74.32
Minimum,1290,74.18
Minimum,1291,75.64
Minimum,1292,73.42
Minimum,1293,74.91
Minimum,1294,74.69
Minimum,1295,74.87
Minimum,1296,74.21
Minimum,1297,75.38
Minimum,1298,73.39
Minimum,1299,75.69
Minimum,1300,75.27
Minimum,1301,75.46
Minimum,1302,74.75
Minimum,1303,74.37
Minimum,1304,74.26
Minimum,1305,74.77
Minimum,1306,75.28
Minimum,1307,74.64
Minimum,1308,75.59
Minimum,1309,75.15
Minimum,1310,73.67
Minimum,1311,75.17
Minimum,1312,74.24
Minimum,1313,75.36
Minimum,1314,74.17
Minimum,1315,74.47
Minimum,1316,75.28
Minimum,1317,74.97
Minimum,1318,75.24
Minimum,1319,74.83
Minimum,1320,74.47
Minimum,1321,74.92
Minimum,1322,73.76
Minimum,1323,75.15
Minimum,1324,74.36
Minimum,1325,75.17
Minimum,1326,74.36
Minimum,1327,74.55
Minimum,1328,75.76
Minimum,1329,73.95
Minimum,1330,75.6
Minimum,1331,74.9
Minimum,1332,74.24
Minimum,1333,74.23
Minimum,1334,75.14
Minimum,1335,74.19
Minimum,1336,73.83
Minimum,1337,75.09
Minimum,1338,74.49
Minimum,1339,74.35
Minimum,1340,74.44
Minimum,1341,75.19
Minimum,1342,74.96
Minimum,1343,73.6
Minimum,1344,74.9
Minimum,1345,75.07
Minimum,1346,74.4
Minimum,1347,76.79
Minimum,1348,73.57
Minimum,1349,75.29
Minimum,1350,74.43
Minimum,1351,74.33
Minimum,1352,74.61
Minimum,1353,75.08
Minimum,1354,74.27
Minimum,1355,74.72
Minimum,1356,75.04
Minimum,1357,76.16
Minimum,1358,74.5
Minimum,1359,75.12
Minimum,1360,74.53
Minimum,1361,75.58
Minimum,1362,73.66
Minimum,1363,74.22
Minimum,1364,74.29
Minimum,1365,75.58
Minimum,1366,74.01
Minimum,1367,75.54
Minimum,1368,74.58
Minimum,1369,74.44
Minimum,1370,73.23
Minimum,1371,75.52
Minimum,1372,75.06
Minimum,1373,73.94
Minimum,1374,75.29
Minimum,1375,73.81
Minimum,1376,75.31
Minimum,1377,73.53
Minimum,1378,75.57
Minimum,1379,73.66
Minimum,1380,75.52
Minimum,1381,74.41
Minimum,1382,74.11
Minimum,1383,75.51
Minimum,1384,75.18
Minimum,1385,74.88
Minimum,1386,76.6
Minimum,1387,75.35
Minimum,1388,74.41
Minimum,1389,74.67
Minimum,1390,74.8
Minimum,1391,74.77
Minimum,1392,73.55
Minimum,1393,75.72
Minimum,1394,73.36
Minimum,1395,75.52
Minimum,1396,74.92
Minimum,1397,74.58
Minimum,1398,74.93
Minimum,1399,74.72
Minimum,1400,74.21
Minimum,1401,75.0
Minimum,1402,74.36
Minimum,1403,74.54
Minimum,1404,74.29
Minimum,1405,74.01
Minimum,1406,75.37
Minimum,1407,73.94
Minimum,1408,74.72
Minimum,1409,75.37
Minimum,1410,74.01
Minimum,1411,74.5
Minimum,1412,75.09
Minimum,1413,74.86
Minimum,1414,75.17
Minimum,1415,73.69
Minimum,1416,74.44
Minimum,1417,75.65
Minimum,1418,73.99
Minimum,1419,74.81
Minimum,1420,74.88
Minimum,1421,74.37
Minimum,1422,73.87
Minimum,1423,74.91
Minimum,1424,75.08
Minimum,1425,75.68
Minimum,1426,75.11
Minimum,1427,73.92
Minimum,1428,75.17
Minimum,1429,73.55
Minimum,1430,75.74
Minimum,1431,73.6
Minimum,1432,75.16
Minimum,1433,74.83
Minimum,1434,73.48
Minimum,1435,76.03
Minimum,1436,74.99
Minimum,1437,73.64
Minimum,1438,75.18
Minimum,1439,74.29
Minimum,1440,75.39
Minimum,1441,75.06
Minimum,1442,75.12
Minimum,1443,74.5
Minimum,1444,74.12
Minimum,1445,75.58
Minimum,1446,73.54
Minimum,1447,75.44
Minimum,1448,73.47
Minimum,1449,75.64
Minimum,1450,74.49
Minimum,1451,75.03
Minimum,1452,74.18
Minimum,1453,74.14
Minimum,1454,75.09
Minimum,1455,73.84
Minimum,1456,75.05
Minimum,1457,73.81
Minimum,1458,75.2
Minimum,1459,74.05
Minimum,1460,75.49
Minimum,1461,73.64
Minimum,1462,75.54
Minimum,1463,74.48
Minimum,1464,75.68
Minimum,1465,75.88
Minimum,1466,73.44
Minimum,1467,75.45
Minimum,1468,74.71
Minimum,1469,74.2
Minimum,1470,76.31
Minimum,1471,73.68
Minimum,1472,74.39
Minimum,1473,75.33
Minimum,1474,75.75
Minimum,1475,74.65
Minimum,1476,74.66
Minimum,1477,75.75
Minimum,1478,74.95
Minimum,1479,73.98
Minimum,1480,75.19
Minimum,1481,74.14
Minimum,1482,75.54
Minimum,1483,74.24
Minimum,1484,74.6
Minimum,1485,74.95
Minimum,1486,74.42
Minimum,1487,75.09
Minimum,1488,73.27
Minimum,1489,74.92
Minimum,1490,74.35
Minimum,1491,75.39
Minimum,1492,74.84
Minimum,1493,74.63
Minimum,1494,74.74
Minimum,1495,74.1
Minimum,1496,74.7
Minimum,1497,74.33
Minimum,1498,75.44
Minimum,1499,74.54
Minimum,1500,75.37
Minimum,1501,74.53
Minimum,1502,74.09
Minimum,1503,75.96
Minimum,1504,75.51
Minimum,1505,73.61
Minimum,1506,74.7
Minimum,1507,75.04
Minimum,1508,74.36
Minimum,1509,74.46
Minimum,1510,74.72
Minimum,1511,73.58
Minimum,1512,75.58
Minimum,1513,75.31
Minimum,1514,75.03
Minimum,1515,74.92
Minimum,1516,73.69
Minimum,1517,74.38
Minimum,1518,74.9
Minimum,1519,74.42
Minimum,1520,74.44
Minimum,1521,75.07
Minimum,1522,74.51
Minimum,1523,74.58
Minimum,1524,74.27
Minimum,1525,75.18
Minimum,1526,74.14
Minimum,1527,75.06
Minimum,1528,74.6
Minimum,1529,75.48
Minimum,1530,75.23
Minimum,1531,74.1
Minimum,1532,73.91
Minimum,1533,74.96
Minimum,1534,74.01
Minimum,1535,75.17
Minimum,1536,75.09
Minimum,1537,73.67
Minimum,1538,75.55
Minimum,1539,74.1
Minimum,1540,74.91
Minimum,1541,73.55
Minimum,1542,76.83
Minimum,1543,75.18
Minimum,1544,74.57
Minimum,1545,74.45
Minimum,1546,74.83
Minimum,1547,74.3
Minimum,1548,74.89
Minimum,1549,73.93
Minimum,1550,75.05
Minimum,1551,74.93
Minimum,1552,75.28
Minimum,1553,74.92
Minimum,1554,75.53
Minimum,1555,74.62
Minimum,1556,74.55
Minimum,1557,75.23
Minimum,1558,74.35
Minimum,1559,75.26
Minimum,1560,74.84
Minimum,1561,73.7
Minimum,1562,75.61
Minimum,1563,74.92
Minimum,1564,74.06
Minimum,1565,75.21
Minimum,1566,74.07
Minimum,1567,74.47
Minimum,1568,74.9
Minimum,1569,74.15
Minimum,1570,75.03
Minimum,1571,74.38
Minimum,1572,75.21
Minimum,1573,74.12
Minimum,1574,74.33
Minimum,1575,74.49
Minimum,1576,74.27
Minimum,1577,74.96
Minimum,1578,74.72
Minimum,1579,73.85
Minimum,1580,75.13
Minimum,1581,76.59
Minimum,1582,75.18
Minimum,1583,74.63
Minimum,1584,74.62
Minimum,1585,74.66
Minimum,1586,75.06
Minimum,1587,74.22
Minimum,1588,73.94
Minimum,1589,74.81
Minimum,1590,74.92
Minimum,1591,75.35
Minimum,1592,75.07
Minimum,1593,74.06
Minimum,1594,74.41
Minimum,1595,74.83
Minimum,1596,75.0
Minimum,1597,73.8
Minimum,1598,74.35
Minimum,1599,75.17
Minimum,1600,74.35
Minimum,1601,74.49
Minimum,1602,74.74
Minimum,1603,74.93
Minimum,1604,74.26
Minimum,1605,74.9
Minimum,1606,74.0
Minimum,1607,74.83
Minimum,1608,74.7
Minimum,1609,73.75
Minimum,1610,75.09
Minimum,1611,74.28
Minimum,1612,75.38
Minimum,1613,74.15
Minimum,1614,74.7
Minimum,1615,75.68
Minimum,1616,74.14
Minimum,1617,74.26
Minimum,1618,73.97
Minimum,1619,74.96
Minimum,1620,76.55
Minimum,1621,73.71
Minimum,1622,75.6
Minimum,1623,74.38
Minimum,1624,74.5
Minimum,1625,74.29
Minimum,1626,73.86
Minimum,1627,74.6
Minimum,1628,74.68
Minimum,1629,74.88
Minimum,1630,77.72
Minimum,1631,74.39
Minimum,1632,74.4
Minimum,1633,75.14
Minimum,1634,74.07
Minimum,1635,74.76
Minimum,1636,74.0
Minimum,1637,75.26
Minimum,1638,74.29
Minimum,1639,75.33
Minimum,1640,75.16
Minimum,1641,74.92
Minimum,1642,74.49
Minimum,1643,74.34
Minimum,1644,74.73
Minimum,1645,74.35
Minimum,1646,74.34
Minimum,1647,75.26
Minimum,1648,74.59
Minimum,1649,74.52
Minimum,1650,74.69
Minimum,1651,74.32
Minimum,1652,74.81
Minimum,1653,74.53
Minimum,1654,74.69
Minimum,1655,73.99
Minimum,1656,74.98
Minimum,1657,75.09
Minimum,1658,73.85
Minimum,1659,77.23
Minimum,1660,74.21
Minimum,1661,74.18
Minimum,1662,74.51
Minimum,1663,74.44
Minimum,1664,75.55
Minimum,1665,73.5
Minimum,1666,74.04
Minimum,1667,76.1
Minimum,1668,74.98
Minimum,1669,76.03
Minimum,1670,75.35
Minimum,1671,74.04
Minimum,1672,75.06
Minimum,1673,73.72
Minimum,1674,74.95
Minimum,1675,74.49
Minimum,1676,75.16
Minimum,1677,74.22
Minimum,1678,75.08
Minimum,1679,74.25
Minimum,1680,74.12
Minimum,1681,74.68
Minimum,1682,74.94
Minimum,1683,74.49
Minimum,1684,75.49
Minimum,1685,74.16
Minimum,1686,75.12
Minimum,1687,74.6
Minimum,1688,74.67
Minimum,1689,75.01
Minimum,1690,73.82
Minimum,1691,75.24
Minimum,1692,74.16
Minimum,1693,75.19
Minimum,1694,74.4
Minimum,1695,73.43
Minimum,1696,76.4
Minimum,1697,74.44
Minimum,1698,77.09
Minimum,1699,73.52
Minimum,1700,75.48
Minimum,1701,73.62
Minimum,1702,75.41
Minimum,1703,73.98
Minimum,1704,74.34
Minimum,1705,74.29
Minimum,1706,75.68
Minimum,1707,74.23
Minimum,1708,75.32
Minimum,1709,73.89
Minimum,1710,75.35
Minimum,1711,74.62
Minimum,1712,74.18
Minimum,1713,75.15
Minimum,1714,74.23
Minimum,1715,75.41
Minimum,1716,73.68
Minimum,1717,75.15
Minimum,1718,75.1
Minimum,1719,74.97
Minimum,1720,74.35
Minimum,1721,74.05
Minimum,1722,74.99
Minimum,1723,75.56
Minimum,1724,73.97
Minimum,1725,75.08
Minimum,1726,74.39
Minimum,1727,75.71
Minimum,1728,74.8
Minimum,1729,74.3
Minimum,1730,74.25
Minimum,1731,75.25
Minimum,1732,73.9
Minimum,1733,75.16
Minimum,1734,75.04
Minimum,1735,74.08
Minimum,1736,74.48
Minimum,1737,76.99
Minimum,1738,74.29
Minimum,1739,74.47
Minimum,1740,74.73
Minimum,1741,74.94
Minimum,1742,73.96
Minimum,1743,75.29
Minimum,1744,74.53
Minimum,1745,74.32
Minimum,1746,74.09
Minimum,1747,76.4
Minimum,1748,74.0
Minimum,1749,74.59
Minimum,1750,75.17
Minimum,1751,74.57
Minimum,1752,74.33
Minimum,1753,75.33
Minimum,1754,76.02
Minimum,1755,73.98
Minimum,1756,74.58
Minimum,1757,75.14
Minimum,1758,74.97
Minimum,1759,74.18
Minimum,1760,74.3
Minimum,1761,74.92
Minimum,1762,74.79
Minimum,1763,74.3
Minimum,1764,74.4
Minimum,1765,74.02
Minimum,1766,74.66
Minimum,1767,74.81
Minimum,1768,74.92
Minimum,1769,74.03
Minimum,1770,74.62
Minimum,1771,74.04
Minimum,1772,75.12
Minimum,1773,74.56
Minimum,1774,74.61
Minimum,1775,74.67
Minimum,1776,76.23
Minimum,1777,75.12
Minimum,1778,74.09
Minimum,1779,74.79
Minimum,1780,73.85
Minimum,1781,75.75
Minimum,1782,75.45
Minimum,1783,74.14
Minimum,1784,75.31
Minimum,1785,73.28
Minimum,1786,76.82
Minimum,1787,74.18
Minimum,1788,74.12
Minimum,1789,74.59
Minimum,1790,74.73
Minimum,1791,74.29
Minimum,1792,74.57
Minimum,1793,74.97
Minimum,1794,74.09
Minimum,1795,74.58
Minimum,1796,75.29
Minimum,1797,73.78
Minimum,1798,74.55
Minimum,1799,75.35
Minimum,1800,74.99
Minimum,1801,73.88
Minimum,1802,74.44
Minimum,1803,74.88
Minimum,1804,74.46
Minimum,1805,74.78
Minimum,1806,74.81
Minimum,1807,74.8
Minimum,1808,74.59
Minimum,1809,74.75
Minimum,1810,75.46
Minimum,1811,74.9
Minimum,1812,74.58
Minimum,1813,74.85
Minimum,1814,74.11
Minimum,1815,76.77
Minimum,1816,73.99
Minimum,1817,74.76
Minimum,1818,74.15
Minimum,1819,75.27
Minimum,1820,73.42
Minimum,1821,74.74
Minimum,1822,75.47
Minimum,1823,74.37
Minimum,1824,74.09
Minimum,1825,76.46
Minimum,1826,74.3
Minimum,1827,74.9
Minimum,1828,74.5
Minimum,1829,74.6
Minimum,1830,74.78
Minimum,1831,75.14
Minimum,1832,74.09
Minimum,1833,74.61
Minimum,1834,75.47
Minimum,1835,74.12
Minimum,1836,75.36
Minimum,1837,73.83
Minimum,1838,75.94
Minimum,1839,75.8
Minimum,1840,74.54
Minimum,1841,74.97
Minimum,1842,74.23
Minimum,1843,74.0
Minimum,1844,75.39
Minimum,1845,74.22
Minimum,1846,74.48
Minimum,1847,74.75
Minimum,1848,74.34
Minimum,1849,74.1
Minimum,1850,75.05
Minimum,1851,74.05
Minimum,1852,75.02
Minimum,1853,74.84
Minimum,1854,75.42
Minimum,1855,75.05
Minimum,1856,74.69
Minimum,1857,75.06
Minimum,1858,74.49
Minimum,1859,74.72
Minimum,1860,74.85
Minimum,1861,74.27
Minimum,1862,74.8
Minimum,1863,74.47
Minimum,1864,76.4
Minimum,1865,74.82
Minimum,1866,75.5
Minimum,1867,74.8
Minimum,1868,73.96
Minimum,1869,74.81
Minimum,1870,75.02
Minimum,1871,74.29
Minimum,1872,73.77
Minimum,1873,75.26
Minimum,1874,74.14
Minimum,1875,75.79
Minimum,1876,74.1
Minimum,1877,74.55
Minimum,1878,74.92
Minimum,1879,73.99
Minimum,1880,74.78
Minimum,1881,75.01
Minimum,1882,74.4
Minimum,1883,74.28
Minimum,1884,74.07
Minimum,1885,74.66
Minimum,1886,74.83
Minimum,1887,74.27
Minimum,1888,75.05
Minimum,1889,74.28
Minimum,1890,74.75
Minimum,1891,73.63
Minimum,1892,75.34
Minimum,1893,77.03
Minimum,1894,74.79
Minimum,1895,75.48
Minimum,1896,73.89
Minimum,1897,75.15
Minimum,1898,74.64
Minimum,1899,74.39
Minimum,1900,74.13
Minimum,1901,74.99
Minimum,1902,74.7
Minimum,1903,75.16
Minimum,1904,75.33
Minimum,1905,74.67
Minimum,1906,74.14
Minimum,1907,73.74
Minimum,1908,75.62
Minimum,1909,74.13
Minimum,1910,74.57
Minimum,1911,74.51
Minimum,1912,73.99
Minimum,1913,75.25
Minimum,1914,74.09
Minimum,1915,74.5
Minimum,1916,74.72
Minimum,1917,74.98
Minimum,1918,74.36
Minimum,1919,74.27
Minimum,1920,75.25
Minimum,1921,74.05
Minimum,1922,75.02
Minimum,1923,75.36
Minimum,1924,74.55
Minimum,1925,74.52
Minimum,1926,74.98
Minimum,1927,74.45
Minimum,1928,74.24
Minimum,1929,75.33
Minimum,1930,74.02
Minimum,1931,74.92
Minimum,1932,75.94
Minimum,1933,74.56
Minimum,1934,75.11
Minimum,1935,74.1
Minimum,1936,75.28
Minimum,1937,74.73
Minimum,1938,73.91
Minimum,1939,74.82
Minimum,1940,74.64
Minimum,1941,74.94
Minimum,1942,74.68
Minimum,1943,75.57
Minimum,1944,74.41
Minimum,1945,74.33
Minimum,1946,74.94
Minimum,1947,74.86
Minimum,1948,73.42
Minimum,1949,75.01
Minimum,1950,75.44
Minimum,1951,75.22
Minimum,1952,75.22
Minimum,1953,74.51
Minimum,1954,73.58
Minimum,1955,74.92
Minimum,1956,74.4
Minimum,1957,75.23
Minimum,1958,74.22
Minimum,1959,75.02
Minimum,1960,73.84
Minimum,1961,74.99
Minimum,1962,74.41
Minimum,1963,74.56
Minimum,1964,74.99
Minimum,1965,74.39
Minimum,1966,74.92
Minimum,1967,73.95
Minimum,1968,75.27
Minimum,1969,74.37
Minimum,1970,74.95
Minimum,1971,77.26
Minimum,1972,73.95
Minimum,1973,74.7
Minimum,1974,74.64
Minimum,1975,75.04
Minimum,1976,74.67
Minimum,1977,74.57
Minimum,1978,75.16
Minimum,1979,74.86
Minimum,1980,74.65
Minimum,1981,76.57
Minimum,1982,74.54
Minimum,1983,74.04
Minimum,1984,75.35
Minimum,1985,74.37
Minimum,1986,73.85
Minimum,1987,75.12
Minimum,1988,74.33
Minimum,1989,74.9
Minimum,1990,74.37
Minimum,1991,74.16
Minimum,1992,75.01
Minimum,1993,74.47
Minimum,1994,74.99
Minimum,1995,75.2
Minimum,1996,74.16
Minimum,1997,73.94
Minimum,1998,74.23
Minimum,1999,75.34
