seed,legend,step,snr,action_mcs,action_prb,mcs,prb,pwr,tbs,cum_regret,avg_regret
42,VITS - eta: 10,1017,0.625,25.0,60.0,13.0,60.0,0.45483026,0.52933335,38133.277,68.06564
42,VITS - eta: 10,1018,0.6442308,14.0,100.0,13.0,100.0,0.4679906,0.88773334,38201.09,67.81325
42,VITS - eta: 10,1019,0.63461536,22.0,60.0,13.0,60.0,0.45483026,0.52933335,38266.7,65.60743
42,VITS - eta: 10,1020,0.63461536,17.0,80.0,14.0,80.0,0.5301861,0.8024,38331.67,64.97282
42,VITS - eta: 10,1021,0.6442308,9.0,90.0,9.0,89.0,0.43998095,0.5464,38393.43,61.756977
42,VITS - eta: 10,1022,0.625,28.0,65.0,10.0,65.0,0.36709332,0.3928,38415.926,22.497297
42,VITS - eta: 10,1023,0.625,24.0,60.0,10.0,60.0,0.330924,0.3672,38445.535,29.61054
42,VITS - eta: 10,1024,0.63461536,19.0,75.0,11.0,75.0,0.43245918,0.5122667,38512.324,66.79
42,VITS - eta: 10,1025,0.63461536,22.0,75.0,11.0,75.0,0.43245918,0.5122667,38582.84,70.51721
42,VITS - eta: 10,1026,0.63461536,20.0,90.0,11.0,90.0,0.44009998,0.6144,38652.562,69.7227
42,VITS - eta: 10,1027,0.65384614,18.0,105.0,12.0,104.0,0.53692853,0.8024,38719.43,66.866646
42,VITS - eta: 10,1028,0.63461536,29.0,70.0,12.0,69.0,0.45547304,0.53786665,38740.08,20.647614
42,VITS - eta: 10,1029,0.6442308,18.0,80.0,13.0,80.0,0.46502632,0.7,38744.59,4.513182
42,VITS - eta: 10,1030,0.6442308,16.0,105.0,13.0,104.0,0.4679906,0.92186666,38745.09,0.49877527
42,VITS - eta: 10,1031,0.625,26.0,105.0,14.0,105.0,0.42069384,0.99013335,38745.996,0.9079417
42,VITS - eta: 10,1032,0.6442308,20.0,100.0,14.0,14.0,0.5096,0.13653333,38746.85,0.85572696
42,VITS - eta: 10,1033,0.6442308,15.0,100.0,14.0,99.0,0.5096,0.99013335,38748.793,1.9405832
42,VITS - eta: 10,1034,0.63461536,15.0,100.0,15.0,100.0,0.50636876,1.0925333,38749.07,0.27896488
42,VITS - eta: 10,1035,0.625,9.0,85.0,9.0,85.0,0.27789167,0.5208,38750.324,1.2539253
42,VITS - eta: 10,1036,0.63461536,16.0,90.0,10.0,90.0,0.45554566,0.5464,38750.453,0.12954475
42,VITS - eta: 10,1037,0.61538464,18.0,100.0,10.0,94.0,0.29637858,0.5808,38751.34,0.88658476
42,VITS - eta: 10,1038,0.625,11.0,50.0,11.0,49.0,0.29637858,0.33306667,38751.87,0.53107727
42,VITS - eta: 10,1039,0.6442308,12.0,80.0,11.0,79.0,0.45548588,0.53786665,38758.99,7.11907
42,VITS - eta: 10,1040,0.6442308,17.0,85.0,11.0,84.0,0.4403684,0.5632,38769.723,10.735814
42,VITS - eta: 10,1041,0.63461536,23.0,80.0,12.0,79.0,0.4355857,0.6144,38773.8,4.0777745
42,VITS - eta: 10,1042,0.625,11.0,50.0,11.0,49.0,0.32882273,0.33306667,38775.45,1.6467288
42,VITS - eta: 10,1043,0.6442308,9.0,85.0,9.0,84.0,0.41636428,0.5122667,38782.055,6.607237
42,VITS - eta: 10,1044,0.625,10.0,60.0,9.0,60.0,0.28853637,0.3672,38793.96,11.906384
42,VITS - eta: 10,1045,0.63461536,15.0,55.0,10.0,55.0,0.31411818,0.33306667,38820.46,26.500854
42,VITS - eta: 10,1046,0.6442308,16.0,85.0,10.0,85.0,0.45554566,0.5208,38895.906,75.444016
42,VITS - eta: 10,1047,0.6442308,18.0,100.0,10.0,100.0,0.44009998,0.6144,38957.97,62.06165
42,VITS - eta: 10,1048,0.6442308,10.0,65.0,10.0,65.0,0.36709332,0.3928,39033.742,75.775375
42,VITS - eta: 10,1049,0.63461536,14.0,80.0,10.0,80.0,0.43295318,0.48666668,39112.035,78.292496
42,VITS - eta: 10,1050,0.6442308,17.0,75.0,11.0,75.0,0.43245918,0.5122667,39183.887,71.85206
42,VITS - eta: 10,1051,0.63461536,9.0,55.0,9.0,55.0,0.31411818,0.33306667,39252.27,68.381516
42,VITS - eta: 10,1052,0.63461536,19.0,70.0,9.0,70.0,0.28246924,0.42693335,39334.176,81.904396
42,VITS - eta: 10,1053,0.6442308,9.0,95.0,9.0,95.0,0.3125,0.5808,39394.61,60.43204
42,VITS - eta: 10,1054,0.63461536,19.0,100.0,9.0,100.0,0.39830002,0.6144,39461.676,67.06782
42,VITS - eta: 10,1055,0.63461536,11.0,80.0,10.0,80.0,0.43295318,0.48666668,39532.16,70.48549
42,VITS - eta: 10,1056,0.625,18.0,50.0,10.0,50.0,0.30531818,0.30746666,39601.36,69.19738
42,VITS - eta: 10,1057,0.6442308,9.0,105.0,9.0,105.0,0.3721375,0.632,39672.938,71.576324
42,VITS - eta: 10,1058,0.63461536,18.0,80.0,9.0,80.0,0.41703847,0.48666668,39738.957,66.02053
42,VITS - eta: 10,1059,0.625,24.0,60.0,9.0,60.0,0.28853637,0.3672,39811.508,72.55017
42,VITS - eta: 10,1060,0.63461536,26.0,60.0,10.0,60.0,0.330924,0.3672,39889.598,78.088
42,VITS - eta: 10,1061,0.63461536,25.0,70.0,10.0,70.0,0.3943,0.42693335,39958.094,68.497635
42,VITS - eta: 10,1062,0.63461536,25.0,80.0,11.0,80.0,0.45554566,0.5464,40034.742,76.648186
42,VITS - eta: 10,1063,0.6442308,14.0,75.0,11.0,75.0,0.43245918,0.5122667,40103.105,68.362495
42,VITS - eta: 10,1064,0.63461536,27.0,65.0,12.0,65.0,0.4294143,0.50373334,40171.902,68.79623
42,VITS - eta: 10,1065,0.625,14.0,50.0,12.0,50.0,0.36015862,0.3928,40241.906,70.005455
42,VITS - eta: 10,1066,0.625,11.0,65.0,11.0,65.0,0.39382905,0.444,40314.43,72.521935
42,VITS - eta: 10,1067,0.63461536,21.0,65.0,11.0,65.0,0.39382905,0.444,40385.066,70.6379
42,VITS - eta: 10,1068,0.63461536,12.0,80.0,11.0,80.0,0.45554566,0.5464,40454.004,68.937004
42,VITS - eta: 10,1069,0.63461536,9.0,75.0,9.0,75.0,0.37888232,0.46106666,40519.805,65.80126
42,VITS - eta: 10,1070,0.63461536,18.0,65.0,9.0,65.0,0.3422476,0.3928,40594.125,74.3187
42,VITS - eta: 10,1071,0.625,18.0,60.0,10.0,60.0,0.330924,0.3672,40660.62,66.49623
42,VITS - eta: 10,1072,0.6442308,21.0,100.0,10.0,100.0,0.44009998,0.6144,40726.87,66.24836
42,VITS - eta: 10,1073,0.63461536,25.0,75.0,10.0,75.0,0.39827275,0.46106666,40795.137,68.267105
42,VITS - eta: 10,1074,0.625,26.0,55.0,11.0,55.0,0.36454165,0.37573335,40860.574,65.438995
42,VITS - eta: 10,1075,0.63461536,29.0,70.0,11.0,70.0,0.42886874,0.47813332,40924.336,63.76086
42,VITS - eta: 10,1076,0.6442308,10.0,85.0,10.0,85.0,0.45554566,0.5208,40989.71,65.376
42,VITS - eta: 10,1077,0.6442308,28.0,95.0,10.0,94.0,0.4403684,0.5808,41053.758,64.04683
42,VITS - eta: 10,1078,0.625,29.0,50.0,11.0,50.0,0.32885715,0.3416,41121.83,68.06969
42,VITS - eta: 10,1079,0.6442308,23.0,75.0,11.0,75.0,0.43245918,0.5122667,41190.273,68.44548
42,VITS - eta: 10,1080,0.6442308,29.0,100.0,11.0,100.0,0.4746684,0.6832,41254.137,63.86486
42,VITS - eta: 10,1081,0.625,16.0,50.0,12.0,50.0,0.36015862,0.3928,41317.8,63.66363
42,VITS - eta: 10,1082,0.63461536,24.0,65.0,12.0,65.0,0.4294143,0.50373334,41386.523,68.724335
42,VITS - eta: 10,1083,0.6442308,9.0,85.0,9.0,85.0,0.27789167,0.5208,41458.21,71.68654
42,VITS - eta: 10,1084,0.63461536,21.0,55.0,9.0,55.0,0.31411818,0.33306667,41523.742,65.53261
42,VITS - eta: 10,1085,0.63461536,10.0,70.0,10.0,70.0,0.3943,0.42693335,41591.027,67.28349
42,VITS - eta: 10,1086,0.65384614,25.0,105.0,10.0,105.0,0.47500667,0.6488,41654.863,63.83498
42,VITS - eta: 10,1087,0.63461536,12.0,75.0,10.0,75.0,0.39827275,0.46106666,41717.77,62.90733
42,VITS - eta: 10,1088,0.6442308,10.0,95.0,10.0,95.0,0.4403684,0.5808,41778.98,61.20938
42,VITS - eta: 10,1089,0.625,27.0,50.0,10.0,50.0,0.30531818,0.30746666,41841.895,62.91285
42,VITS - eta: 10,1090,0.6442308,12.0,105.0,11.0,105.0,0.50975555,0.7168,41906.76,64.86711
42,VITS - eta: 10,1091,0.625,20.0,75.0,11.0,75.0,0.43245918,0.5122667,41967.516,60.75483
42,VITS - eta: 10,1092,0.6442308,9.0,100.0,9.0,100.0,0.39830002,0.6144,42029.46,61.945374
42,VITS - eta: 10,1093,0.63461536,19.0,50.0,9.0,50.0,0.255325,0.30746666,42101.555,72.09465
42,VITS - eta: 10,1094,0.63461536,18.0,70.0,9.0,70.0,0.28246924,0.42693335,42167.137,65.58251
42,VITS - eta: 10,1095,0.63461536,29.0,75.0,10.0,75.0,0.39827275,0.46106666,42229.234,62.09633
42,VITS - eta: 10,1096,0.63461536,21.0,70.0,10.0,70.0,0.3943,0.42693335,42300.637,71.400665
42,VITS - eta: 10,1097,0.63461536,12.0,80.0,11.0,80.0,0.45554566,0.5464,42361.95,61.313953
42,VITS - eta: 10,1098,0.63461536,12.0,65.0,11.0,65.0,0.39382905,0.444,42424.906,62.955307
42,VITS - eta: 10,1099,0.6442308,20.0,100.0,12.0,100.0,0.5375091,0.7856,42491.832,66.9251
42,VITS - eta: 10,1100,0.6442308,22.0,85.0,12.0,85.0,0.46817097,0.6656,42551.54,59.707443
42,VITS - eta: 10,1101,0.625,16.0,55.0,12.0,55.0,0.39027333,0.42693335,42613.945,62.405567
42,VITS - eta: 10,1102,0.65384614,14.0,105.0,13.0,105.0,0.4679906,0.92186666,42683.395,69.450325
42,VITS - eta: 10,1103,0.63461536,16.0,65.0,13.0,65.0,0.425316,0.5632,42746.043,62.649067
42,VITS - eta: 10,1104,0.625,12.0,55.0,12.0,55.0,0.39027333,0.42693335,42813.23,67.188896
42,VITS - eta: 10,1105,0.63461536,15.0,60.0,12.0,60.0,0.42578182,0.4696,42878.996,65.76741
42,VITS - eta: 10,1106,0.65384614,27.0,105.0,13.0,105.0,0.4679906,0.92186666,42946.273,67.276405
42,VITS - eta: 10,1107,0.63461536,20.0,60.0,13.0,60.0,0.45483026,0.52933335,43005.684,59.41127
42,VITS - eta: 10,1108,0.625,27.0,55.0,13.0,55.0,0.42069384,0.48666668,43075.848,70.16461
42,VITS - eta: 10,1109,0.63461536,15.0,70.0,14.0,70.0,0.45908487,0.7,43145.18,69.33284
42,VITS - eta: 10,1110,0.625,10.0,55.0,10.0,55.0,0.3297531,0.33306667,43203.44,58.26082
42,VITS - eta: 10,1111,0.625,14.0,60.0,11.0,60.0,0.36580834,0.40986666,43270.156,66.715324
42,VITS - eta: 10,1112,0.63461536,20.0,70.0,11.0,70.0,0.42886874,0.47813332,43333.234,63.076855
42,VITS - eta: 10,1113,0.63461536,20.0,65.0,12.0,65.0,0.4294143,0.50373334,43394.277,61.044155
42,VITS - eta: 10,1114,0.6442308,12.0,85.0,12.0,85.0,0.46817097,0.6656,43459.402,65.12488
42,VITS - eta: 10,1115,0.63461536,12.0,75.0,12.0,75.0,0.42783043,0.5808,43520.473,61.068516
42,VITS - eta: 10,1116,0.65384614,28.0,105.0,12.0,105.0,0.53664446,0.8192,43579.12,58.647957
42,VITS - eta: 10,1117,0.6442308,23.0,105.0,12.0,105.0,0.53664446,0.8192,43633.984,54.862667
42,VITS - eta: 10,1118,0.63461536,12.0,50.0,12.0,50.0,0.36015862,0.3928,43692.434,58.447384
42,VITS - eta: 10,1119,0.63461536,28.0,60.0,12.0,60.0,0.42578182,0.4696,43768.82,76.38576
42,VITS - eta: 10,1120,0.63461536,26.0,80.0,13.0,80.0,0.46502632,0.7,43825.53,56.71018
42,VITS - eta: 10,1121,0.63461536,28.0,70.0,13.0,70.0,0.42843384,0.6144,43888.965,63.43222
42,VITS - eta: 10,1122,0.63461536,26.0,90.0,13.0,90.0,0.53296,0.7856,43950.75,61.785633
42,VITS - eta: 10,1123,0.63461536,9.0,85.0,9.0,84.0,0.41636428,0.5122667,44011.13,60.378246
42,VITS - eta: 10,1124,0.63461536,23.0,80.0,9.0,79.0,0.26016316,0.47813332,44034.707,23.57645
42,VITS - eta: 10,1125,0.625,11.0,50.0,10.0,50.0,0.30531818,0.30746666,44061.477,26.768982
42,VITS - eta: 10,1126,0.625,28.0,65.0,10.0,65.0,0.36709332,0.3928,44127.105,65.628204
42,VITS - eta: 10,1127,0.6442308,22.0,85.0,11.0,85.0,0.4403684,0.5808,44192.51,65.40637
42,VITS - eta: 10,1128,0.63461536,19.0,65.0,11.0,65.0,0.39382905,0.444,44252.562,60.052593
42,VITS - eta: 10,1129,0.63461536,17.0,65.0,11.0,65.0,0.39382905,0.444,44317.164,64.60343
42,VITS - eta: 10,1130,0.6442308,16.0,85.0,12.0,85.0,0.46817097,0.6656,44374.785,57.620262
42,VITS - eta: 10,1131,0.6442308,13.0,100.0,12.0,100.0,0.5375091,0.7856,44431.24,56.454994
42,VITS - eta: 10,1132,0.6442308,10.0,105.0,10.0,104.0,0.47393027,0.632,44485.547,54.310207
42,VITS - eta: 10,1133,0.6442308,19.0,90.0,10.0,89.0,0.45554566,0.5464,44504.902,19.354399
42,VITS - eta: 10,1134,0.625,11.0,60.0,11.0,59.0,0.330924,0.40133333,44513.535,8.634523
42,VITS - eta: 10,1135,0.63461536,21.0,95.0,11.0,94.0,0.4658375,0.632,44524.1,10.567967
42,VITS - eta: 10,1136,0.63461536,15.0,90.0,11.0,89.0,0.44009998,0.5976,44533.676,9.574814
42,VITS - eta: 10,1137,0.63461536,11.0,50.0,11.0,50.0,0.32882273,0.3416,44535.75,2.0729394
42,VITS - eta: 10,1138,0.63461536,29.0,80.0,11.0,79.0,0.45548588,0.53786665,44546.43,10.680408
42,VITS - eta: 10,1139,0.625,9.0,50.0,9.0,50.0,0.255325,0.30746666,44554.9,8.46784
42,VITS - eta: 10,1140,0.6442308,13.0,85.0,9.0,85.0,0.27789167,0.5208,44576.98,22.083403
42,VITS - eta: 10,1141,0.65384614,28.0,100.0,10.0,99.0,0.39830002,0.5976,44636.742,59.762344
42,VITS - eta: 10,1142,0.625,26.0,70.0,10.0,70.0,0.3943,0.42693335,44655.266,18.523676
42,VITS - eta: 10,1143,0.6442308,24.0,100.0,10.0,99.0,0.44009998,0.5976,44675.918,20.651152
42,VITS - eta: 10,1144,0.6442308,19.0,90.0,11.0,89.0,0.44009998,0.5976,44696.06,20.140919
42,VITS - eta: 10,1145,0.625,12.0,70.0,11.0,70.0,0.42886874,0.47813332,44713.777,17.719318
42,VITS - eta: 10,1146,0.625,28.0,55.0,12.0,55.0,0.39027333,0.42693335,44733.387,19.610456
42,VITS - eta: 10,1147,0.6442308,23.0,95.0,12.0,94.0,0.50975555,0.7344,44753.54,20.151047
42,VITS - eta: 10,1148,0.63461536,26.0,65.0,13.0,64.0,0.4294143,0.5632,44767.695,14.15641
42,VITS - eta: 10,1149,0.63461536,26.0,75.0,13.0,74.0,0.4579273,0.6488,44775.586,7.8920636
42,VITS - eta: 10,1150,0.63461536,21.0,85.0,13.0,85.0,0.50740385,0.7512,44777.984,2.3987997
42,VITS - eta: 10,1151,0.63461536,19.0,85.0,14.0,10.0,0.49677253,0.0992,44778.44,0.45666048
42,VITS - eta: 10,1152,0.63461536,24.0,95.0,14.0,95.0,0.5051643,0.9389333,44778.86,0.41837826
42,VITS - eta: 10,1153,0.6057692,27.0,70.0,15.0,22.0,0.28229752,0.2432,44780.93,2.070819
42,VITS - eta: 10,1154,0.63461536,16.0,60.0,15.0,33.0,0.45403415,0.3672,44781.78,0.8505874
42,VITS - eta: 10,1155,0.63461536,14.0,65.0,14.0,65.0,0.45416668,0.6488,44783.277,1.4969505
42,VITS - eta: 10,1156,0.6442308,11.0,95.0,11.0,95.0,0.47529998,0.6488,44784.57,1.2919204
42,VITS - eta: 10,1157,0.61538464,20.0,105.0,11.0,105.0,0.09774999,0.7168,44784.703,0.13320333
42,VITS - eta: 10,1158,0.6442308,19.0,95.0,12.0,83.0,0.46817097,0.6488,44785.027,0.32279697
42,VITS - eta: 10,1159,0.625,21.0,105.0,12.0,94.0,0.360725,0.50373334,44785.26,0.23544264
42,VITS - eta: 10,1160,0.63461536,10.0,75.0,10.0,74.0,0.39827275,0.45253333,44786.492,1.2296553
42,VITS - eta: 10,1161,0.63461536,23.0,50.0,10.0,49.0,0.29637858,0.29893333,44786.92,0.42983806
42,VITS - eta: 10,1162,0.625,11.0,50.0,10.0,50.0,0.30531818,0.30746666,44790.418,3.494884
42,VITS - eta: 10,1163,0.6442308,12.0,95.0,11.0,94.0,0.47529998,0.632,44809.84,19.4234
42,VITS - eta: 10,1164,0.6442308,24.0,100.0,11.0,99.0,0.47500667,0.6656,44863.4,53.558323
42,VITS - eta: 10,1165,0.6442308,22.0,80.0,12.0,79.0,0.4355857,0.6144,44879.047,15.650125
42,VITS - eta: 10,1166,0.63461536,25.0,65.0,12.0,64.0,0.4294143,0.4952,44880.676,1.6271533
42,VITS - eta: 10,1167,0.63461536,29.0,55.0,13.0,54.0,0.360725,0.47813332,44884.363,3.6860864
42,VITS - eta: 10,1168,0.65384614,22.0,105.0,13.0,104.0,0.4679906,0.92186666,44893.25,8.887094
42,VITS - eta: 10,1169,0.6442308,29.0,95.0,13.0,95.0,0.5346,0.8368,44893.54,0.28808096
42,VITS - eta: 10,1170,0.61538464,24.0,50.0,14.0,49.0,0.41965857,0.48666668,44893.57,0.029793052
42,VITS - eta: 10,1171,0.625,19.0,50.0,14.0,49.0,0.41965857,0.48666668,44894.445,0.87561244
42,VITS - eta: 10,1172,0.63461536,28.0,80.0,15.0,80.0,0.46403793,0.88773334,44894.484,0.04084977
42,VITS - eta: 10,1173,0.63461536,13.0,75.0,13.0,75.0,0.458325,0.6656,44894.945,0.45904866
42,VITS - eta: 10,1174,0.63461536,19.0,85.0,14.0,75.0,0.50740385,0.7512,44896.43,1.4825985
42,VITS - eta: 10,1175,0.6057692,21.0,90.0,14.0,67.0,0.07340625,0.8024,44899.04,2.6076696
42,VITS - eta: 10,1176,0.63461536,11.0,95.0,11.0,5.0,0.47529998,0.030933334,44899.273,0.23494531
42,VITS - eta: 10,1177,0.6442308,15.0,105.0,12.0,105.0,0.53664446,0.8192,44901.68,2.407388
42,VITS - eta: 10,1178,0.61538464,24.0,105.0,12.0,105.0,0.27254754,0.8192,44902.777,1.0961777
42,VITS - eta: 10,1179,0.625,29.0,105.0,13.0,105.0,0.2845451,0.92186666,44903.484,0.7081333
42,VITS - eta: 10,1180,0.625,23.0,50.0,13.0,49.0,0.38812158,0.42693335,44905.414,1.9309777
42,VITS - eta: 10,1181,0.63461536,25.0,95.0,13.0,95.0,0.5346,0.8368,44905.867,0.45439985
42,VITS - eta: 10,1182,0.6442308,27.0,85.0,14.0,84.0,0.5331042,0.8368,44906.3,0.4351465
42,VITS - eta: 10,1183,0.6442308,12.0,100.0,12.0,100.0,0.5375091,0.7856,44908.58,2.2787004
42,VITS - eta: 10,1184,0.63461536,13.0,65.0,13.0,65.0,0.425316,0.5632,44909.926,1.3484383
42,VITS - eta: 10,1185,0.625,11.0,50.0,11.0,49.0,0.32882273,0.33306667,44911.51,1.5864669
42,VITS - eta: 10,1186,0.625,14.0,70.0,12.0,69.0,0.42886874,0.53786665,44912.86,1.3469604
42,VITS - eta: 10,1187,0.6442308,13.0,95.0,12.0,94.0,0.50975555,0.7344,44921.01,8.151434
42,VITS - eta: 10,1188,0.63461536,23.0,55.0,12.0,54.0,0.360725,0.4184,44921.164,0.1535315
42,VITS - eta: 10,1189,0.6442308,17.0,90.0,13.0,89.0,0.53296,0.7856,44922.883,1.720491
42,VITS - eta: 10,1190,0.6442308,9.0,80.0,9.0,79.0,0.26016316,0.47813332,44923.01,0.12718776
42,VITS - eta: 10,1191,0.63461536,25.0,55.0,10.0,54.0,0.32882273,0.33306667,44923.832,0.81943256
42,VITS - eta: 10,1192,0.63461536,27.0,90.0,10.0,89.0,0.45554566,0.5464,44927.53,3.6993701
42,VITS - eta: 10,1193,0.6442308,23.0,80.0,11.0,79.0,0.432675,0.53786665,44935.297,7.766866
42,VITS - eta: 10,1194,0.63461536,11.0,50.0,11.0,50.0,0.32885715,0.3416,44944.637,9.339596
42,VITS - eta: 10,1195,0.6442308,12.0,60.0,11.0,60.0,0.36580834,0.40986666,44963.87,19.234755
42,VITS - eta: 10,1196,0.6442308,22.0,90.0,12.0,89.0,0.47401112,0.7,45026.01,62.13948
42,VITS - eta: 10,1197,0.63461536,23.0,85.0,12.0,84.0,0.46817097,0.6488,45040.844,14.832334
42,VITS - eta: 10,1198,0.6442308,15.0,90.0,13.0,90.0,0.53296,0.7856,45046.074,5.229547
42,VITS - eta: 10,1199,0.625,10.0,50.0,10.0,49.0,0.29637858,0.29893333,45046.754,0.68038285
42,VITS - eta: 10,1200,0.63461536,20.0,80.0,10.0,79.0,0.432675,0.47813332,45050.23,3.4779813
42,VITS - eta: 10,1201,0.63461536,21.0,85.0,11.0,84.0,0.4403684,0.5632,45059.742,9.513471
42,VITS - eta: 10,1202,0.6442308,11.0,100.0,11.0,99.0,0.47500667,0.6656,45065.89,6.1472855
42,VITS - eta: 10,1203,0.6442308,15.0,95.0,11.0,95.0,0.47529998,0.6488,45067.2,1.3076354
42,VITS - eta: 10,1204,0.625,21.0,50.0,11.0,49.0,0.32882273,0.33306667,45068.125,0.92540866
42,VITS - eta: 10,1205,0.65384614,13.0,105.0,12.0,105.0,0.53692853,0.8192,45068.94,0.8157789
42,VITS - eta: 10,1206,0.63461536,22.0,70.0,12.0,70.0,0.45547304,0.5464,45070.016,1.072534
42,VITS - eta: 10,1207,0.6442308,15.0,100.0,12.0,100.0,0.5375091,0.7856,45072.168,2.153064
42,VITS - eta: 10,1208,0.6442308,11.0,90.0,11.0,90.0,0.44009998,0.6144,45074.0,1.8302248
42,VITS - eta: 10,1209,0.63461536,20.0,85.0,11.0,85.0,0.4403684,0.5808,45075.004,1.0043265
42,VITS - eta: 10,1210,0.65384614,16.0,105.0,12.0,44.0,0.53664446,0.3416,45075.742,0.73868823
42,VITS - eta: 10,1211,0.63461536,11.0,105.0,11.0,105.0,0.4658375,0.7168,45076.01,0.26814872
42,VITS - eta: 10,1212,0.6442308,23.0,95.0,12.0,83.0,0.47529998,0.6488,45076.02,0.008860514
42,VITS - eta: 10,1213,0.63461536,19.0,50.0,12.0,49.0,0.36015862,0.38426667,45076.09,0.07002252
42,VITS - eta: 10,1214,0.63461536,28.0,90.0,12.0,90.0,0.47432,0.7,45078.293,2.2018797
42,VITS - eta: 10,1215,0.63461536,14.0,70.0,13.0,64.0,0.42843384,0.5632,45078.7,0.40593657
42,VITS - eta: 10,1216,0.63461536,11.0,90.0,11.0,90.0,0.44009998,0.6144,45081.297,2.5993419
42,VITS - eta: 10,1217,0.59615386,24.0,105.0,12.0,105.0,0.06500833,0.8192,45084.02,2.721018
42,VITS - eta: 10,1218,0.63461536,25.0,90.0,12.0,89.0,0.47401112,0.7,45086.062,2.0434792
42,VITS - eta: 10,1219,0.63461536,18.0,75.0,13.0,9.0,0.42783043,0.08026667,45086.793,0.7289089
42,VITS - eta: 10,1220,0.625,24.0,85.0,13.0,13.0,0.12243333,0.11653333,45087.734,0.9417771
42,VITS - eta: 10,1221,0.6442308,15.0,80.0,13.0,79.0,0.46502632,0.7,45088.56,0.8259041
42,VITS - eta: 10,1222,0.6442308,16.0,75.0,14.0,75.0,0.49677253,0.7512,45089.477,0.9171589
42,VITS - eta: 10,1223,0.6442308,19.0,95.0,14.0,91.0,0.5051643,0.9048,45090.582,1.1072822
42,VITS - eta: 10,1224,0.63461536,10.0,80.0,10.0,79.0,0.432675,0.47813332,45091.484,0.9041855
42,VITS - eta: 10,1225,0.63461536,18.0,75.0,10.0,74.0,0.39827275,0.45253333,45092.926,1.4432535
42,VITS - eta: 10,1226,0.63461536,24.0,55.0,10.0,54.0,0.32882273,0.33306667,45094.832,1.907132
42,VITS - eta: 10,1227,0.625,11.0,50.0,11.0,50.0,0.32885715,0.3416,45105.33,10.496694
42,VITS - eta: 10,1228,0.63461536,18.0,85.0,11.0,85.0,0.4403684,0.5808,45121.953,16.625282
42,VITS - eta: 10,1229,0.625,24.0,70.0,12.0,70.0,0.45547304,0.5464,45180.152,58.198128
42,VITS - eta: 10,1230,0.63461536,21.0,85.0,12.0,84.0,0.46817097,0.6488,45199.035,18.881958
42,VITS - eta: 10,1231,0.625,17.0,50.0,13.0,50.0,0.38812158,0.43546668,45214.836,15.800942
42,VITS - eta: 10,1232,0.625,28.0,50.0,13.0,50.0,0.38812158,0.43546668,45232.125,17.288956
42,VITS - eta: 10,1233,0.625,29.0,60.0,13.0,60.0,0.45483026,0.52933335,45250.42,18.296556
42,VITS - eta: 10,1234,0.625,9.0,50.0,9.0,50.0,0.255325,0.30746666,45267.52,17.099327
42,VITS - eta: 10,1235,0.63461536,15.0,90.0,9.0,90.0,0.43998095,0.5464,45329.438,61.917072
42,VITS - eta: 10,1236,0.63461536,18.0,90.0,10.0,90.0,0.45554566,0.5464,45383.25,53.812008
42,VITS - eta: 10,1237,0.6442308,29.0,90.0,10.0,90.0,0.45554566,0.5464,45440.19,56.94171
42,VITS - eta: 10,1238,0.63461536,27.0,75.0,11.0,75.0,0.43245918,0.5122667,45492.793,52.60348
42,VITS - eta: 10,1239,0.6442308,23.0,100.0,11.0,100.0,0.4746684,0.6832,45545.844,53.050663
42,VITS - eta: 10,1240,0.6442308,28.0,105.0,11.0,104.0,0.47414544,0.7,45604.02,58.17629
42,VITS - eta: 10,1241,0.6442308,26.0,85.0,12.0,85.0,0.46817097,0.6656,45610.152,6.1336155
42,VITS - eta: 10,1242,0.6442308,27.0,100.0,12.0,96.0,0.5375091,0.7512,45611.027,0.87647253
42,VITS - eta: 10,1243,0.63461536,11.0,95.0,11.0,95.0,0.43245918,0.632,45612.715,1.6871065
42,VITS - eta: 10,1244,0.63461536,27.0,70.0,11.0,69.0,0.42886874,0.4696,45613.703,0.98997355
42,VITS - eta: 10,1245,0.63461536,24.0,90.0,12.0,78.0,0.44009998,0.6144,45614.273,0.57199067
42,VITS - eta: 10,1246,0.625,18.0,75.0,12.0,74.0,0.42783043,0.5808,45615.395,1.122792
42,VITS - eta: 10,1247,0.6442308,11.0,90.0,11.0,90.0,0.44009998,0.6144,45616.414,1.0195006
42,VITS - eta: 10,1248,0.63461536,21.0,75.0,11.0,75.0,0.43245918,0.5122667,45617.53,1.1171523
42,VITS - eta: 10,1249,0.6442308,29.0,95.0,11.0,95.0,0.47529998,0.6488,45618.062,0.53133535
42,VITS - eta: 10,1250,0.63461536,15.0,75.0,12.0,75.0,0.42783043,0.5808,45619.664,1.6022263
42,VITS - eta: 10,1251,0.625,18.0,60.0,12.0,59.0,0.39056924,0.46106666,45620.363,0.697956
42,VITS - eta: 10,1252,0.625,18.0,55.0,13.0,54.0,0.360725,0.47813332,45621.703,1.3384801
42,VITS - eta: 10,1253,0.63461536,22.0,50.0,13.0,50.0,0.38812158,0.43546668,45624.016,2.3134682
42,VITS - eta: 10,1254,0.625,11.0,50.0,11.0,50.0,0.32885715,0.3416,45631.855,7.8382454
42,VITS - eta: 10,1255,0.63461536,26.0,95.0,11.0,94.0,0.4658375,0.632,45650.363,18.508217
42,VITS - eta: 10,1256,0.6442308,19.0,90.0,11.0,89.0,0.44009998,0.5976,45665.69,15.327728
